Race,Sex,Year,Age,In the natural position of diagnosis,Localized,Regional,Distant,Unknown Stage,Blanks/ Meets NO requirements as whole
Black,Male/Female,2007,75-79 years,138,1346,1131,552,124,0
Black,Male/Female,2007,80-84 years,129,1241,1151,491,227,0
Black,Male/Female,2007,85+,98,1055,1047,499,428,0
Black,Male/Female,2007,unknown age,0,0,0,0,0,0
Black,Male/Female,2008,<1 year,0,0,0,0,0,0
Black,Male/Female,2008,01-04 years,0,0,0,0,0,0
Black,Male/Female,2008,05-09 years,0,0,0,0,0,0
Black,Male/Female,2008,10-14 years,0,1,0,1,0,0
Black,Male/Female,2008,15-19 years,0,3,1,4,1,0
Black,Male/Female,2008,20-24 years,1,7,11,2,1,0
Black,Male/Female,2008,25-29 years,1,12,27,10,0,0
Black,Male/Female,2008,30-34 years,3,30,38,21,8,0
Black,Male/Female,2008,35-39 years,12,48,85,55,4,0
Black,Male/Female,2008,40-44 years,13,144,176,121,10,0
Black,Male/Female,2008,45-49 years,39,225,297,208,20,0
Black,Male/Female,2008,50-54 years,112,545,471,317,43,0
Black,Male/Female,2008,55-59 years,130,627,662,395,46,0
Black,Male/Female,2008,60-64 years,139,830,784,453,63,0
Black,Male/Female,2008,65-69 years,139,1072,905,472,67,0
Black,Male/Female,2008,70-74 years,146,1160,966,473,109,0
Black,Male/Female,2008,75-79 years,162,1265,1077,491,122,0
Black,Male/Female,2008,80-84 years,123,1180,1034,480,189,0
Black,Male/Female,2008,85+,79,1091,1050,490,453,0
Black,Male/Female,2008,unknown age,0,0,0,0,0,0
Black,Male/Female,2009,<1 year,0,0,1,0,0,0
Black,Male/Female,2009,01-04 years,0,0,0,0,0,0
Black,Male/Female,2009,05-09 years,0,0,0,0,0,0
Black,Male/Female,2009,10-14 years,0,1,1,0,0,0
Black,Male/Female,2009,15-19 years,1,6,2,3,1,0
Black,Male/Female,2009,20-24 years,0,10,9,4,2,0
Black,Male/Female,2009,25-29 years,2,18,18,17,1,0
Black,Male/Female,2009,30-34 years,1,27,50,25,4,0
Black,Male/Female,2009,35-39 years,12,89,103,63,4,0
Black,Male/Female,2009,40-44 years,15,129,161,123,12,0
Black,Male/Female,2009,45-49 years,27,227,298,218,18,0
Black,Male/Female,2009,50-54 years,103,558,521,306,36,0
Black,Male/Female,2009,55-59 years,124,688,621,414,55,0
Black,Male/Female,2009,60-64 years,124,839,717,473,56,0
Black,Male/Female,2009,65-69 years,138,1090,849,464,79,0
Black,Male/Female,2009,70-74 years,133,1154,933,485,82,0
Black,Male/Female,2009,75-79 years,120,1281,1095,504,127,0
Black,Male/Female,2009,80-84 years,91,1177,1082,486,185,0
Black,Male/Female,2009,85+,71,1162,1109,510,417,0
Black,Male/Female,2009,unknown age,0,0,0,0,0,0
Black,Male/Female,2010,<1 year,0,0,0,0,0,0
Black,Male/Female,2010,01-04 years,0,0,0,0,0,0
Black,Male/Female,2010,05-09 years,0,0,0,0,0,0
Black,Male/Female,2010,10-14 years,0,0,0,0,0,0
Black,Male/Female,2010,15-19 years,0,7,2,2,2,0
Black,Male/Female,2010,20-24 years,3,8,11,8,0,0
Black,Male/Female,2010,25-29 years,1,26,18,11,4,0
Black,Male/Female,2010,30-34 years,1,32,53,25,1,0
Black,Male/Female,2010,35-39 years,6,54,90,62,5,0
Black,Male/Female,2010,40-44 years,13,145,160,114,17,0
Black,Male/Female,2010,45-49 years,47,276,274,215,14,0
Black,Male/Female,2010,50-54 years,108,611,563,304,39,0
Black,Male/Female,2010,55-59 years,98,626,557,391,34,0
Black,Male/Female,2010,60-64 years,112,787,732,479,60,0
Black,Male/Female,2010,65-69 years,144,1012,840,443,75,0
Black,Male/Female,2010,70-74 years,129,1114,908,458,91,0
Black,Male/Female,2010,75-79 years,117,1171,1010,490,107,0
Black,Male/Female,2010,80-84 years,90,1079,998,447,174,0
Black,Male/Female,2010,85+,76,1086,1096,537,457,0
Black,Male/Female,2010,unknown age,0,0,0,0,0,0
Black,Male/Female,2011,<1 year,0,0,0,0,0,0
Black,Male/Female,2011,01-04 years,0,0,0,0,0,0
Black,Male/Female,2011,05-09 years,0,0,0,0,0,0
Black,Male/Female,2011,10-14 years,0,1,1,0,0,0
Black,Male/Female,2011,15-19 years,0,4,6,1,0,0
Black,Male/Female,2011,20-24 years,0,9,12,7,3,0
Black,Male/Female,2011,25-29 years,0,24,25,20,2,0
Black,Male/Female,2011,30-34 years,5,43,66,33,3,0
Black,Male/Female,2011,35-39 years,6,52,88,55,4,0
Black,Male/Female,2011,40-44 years,14,126,138,117,12,0
Black,Male/Female,2011,45-49 years,27,264,317,246,22,0
Black,Male/Female,2011,50-54 years,93,590,480,319,45,0
Black,Male/Female,2011,55-59 years,78,618,606,378,47,0
Black,Male/Female,2011,60-64 years,116,793,738,522,50,0
Black,Male/Female,2011,65-69 years,150,972,794,475,61,0
Black,Male/Female,2011,70-74 years,100,1051,862,501,81,0
Black,Male/Female,2011,75-79 years,87,1046,928,444,95,0
Black,Male/Female,2011,80-84 years,93,988,956,437,168,0
Black,Male/Female,2011,85+,49,1010,1014,559,425,0
Black,Male/Female,2011,unknown age,0,0,0,0,0,0
Black,Male/Female,2012,<1 year,0,0,0,0,0,0
Black,Male/Female,2012,01-04 years,0,0,0,0,0,0
Black,Male/Female,2012,05-09 years,0,0,0,0,0,0
Black,Male/Female,2012,10-14 years,0,5,1,0,0,0
Black,Male/Female,2012,15-19 years,0,5,4,1,1,0
Black,Male/Female,2012,20-24 years,1,14,10,13,2,0
Black,Male/Female,2012,25-29 years,1,18,20,21,2,0
Black,Male/Female,2012,30-34 years,1,30,47,38,1,0
Black,Male/Female,2012,35-39 years,9,61,104,63,7,0
Black,Male/Female,2012,40-44 years,10,139,166,120,9,0
Black,Male/Female,2012,45-49 years,23,231,278,217,28,0
Black,Male/Female,2012,50-54 years,71,577,477,327,31,0
Black,Male/Female,2012,55-59 years,86,580,552,419,52,0
Black,Male/Female,2012,60-64 years,108,802,730,543,60,0
Black,Male/Female,2012,65-69 years,98,983,785,453,74,0
Black,Male/Female,2012,70-74 years,93,1061,862,433,92,0
Black,Male/Female,2012,75-79 years,75,1005,903,434,92,0
Black,Male/Female,2012,80-84 years,59,998,921,471,148,0
Black,Male/Female,2012,85+,45,997,1013,529,391,0
Black,Male/Female,2012,unknown age,0,0,0,0,0,0
Black,Male/Female,2013,<1 year,0,0,0,0,0,0
Black,Male/Female,2013,01-04 years,0,0,0,0,0,0
Black,Male/Female,2013,05-09 years,0,0,0,0,0,0
Black,Male/Female,2013,10-14 years,0,2,1,0,0,0
Black,Male/Female,2013,15-19 years,0,13,6,0,0,0
Black,Male/Female,2013,20-24 years,0,20,13,8,1,0
Black,Male/Female,2013,25-29 years,2,39,17,18,1,0
Black,Male/Female,2013,30-34 years,5,46,41,43,3,0
Black,Male/Female,2013,35-39 years,3,55,86,68,4,0
Black,Male/Female,2013,40-44 years,16,123,155,112,6,0
Black,Male/Female,2013,45-49 years,23,228,299,239,21,0
Black,Male/Female,2013,50-54 years,86,599,509,357,38,0
Black,Male/Female,2013,55-59 years,85,657,560,402,46,0
Black,Male/Female,2013,60-64 years,101,751,681,509,72,0
Black,Male/Female,2013,65-69 years,140,990,848,520,74,0
Black,Male/Female,2013,70-74 years,117,1040,883,430,93,0
Black,Male/Female,2013,75-79 years,71,1049,842,438,107,0
Black,Male/Female,2013,80-84 years,73,978,852,399,155,0
Black,Male/Female,2013,85+,55,992,974,520,395,0
Black,Male/Female,2013,unknown age,0,0,0,0,0,0
Black,Male/Female,2014,<1 year,0,0,0,0,0,0
Black,Male/Female,2014,01-04 years,0,0,0,0,0,0
Black,Male/Female,2014,05-09 years,0,2,0,0,0,0
Black,Male/Female,2014,10-14 years,0,8,4,1,1,0
Black,Male/Female,2014,15-19 years,0,20,3,1,0,0
Black,Male/Female,2014,20-24 years,0,21,6,7,1,0
Black,Male/Female,2014,25-29 years,1,24,27,20,1,0
Black,Male/Female,2014,30-34 years,6,45,56,45,4,0
Black,Male/Female,2014,35-39 years,8,63,87,82,7,0
Black,Male/Female,2014,40-44 years,13,130,173,124,15,0
Black,Male/Female,2014,45-49 years,28,258,258,226,21,0
Black,Male/Female,2014,50-54 years,103,585,500,325,39,0
Black,Male/Female,2014,55-59 years,82,621,614,436,59,0
Black,Male/Female,2014,60-64 years,79,795,688,464,65,0
Black,Male/Female,2014,65-69 years,133,1012,871,466,74,0
Black,Male/Female,2014,70-74 years,127,994,827,477,88,0
Black,Male/Female,2014,75-79 years,95,973,755,425,99,0
Black,Male/Female,2014,80-84 years,67,975,846,398,181,0
Black,Male/Female,2014,85+,51,957,978,472,395,0
Black,Male/Female,2014,unknown age,0,0,0,0,0,0
Black,Male/Female,2015,<1 year,0,0,0,0,0,0
Black,Male/Female,2015,01-04 years,0,0,0,0,0,0
Black,Male/Female,2015,05-09 years,0,4,1,0,0,0
Black,Male/Female,2015,10-14 years,0,12,1,1,0,0
Black,Male/Female,2015,15-19 years,0,20,8,2,1,0
Black,Male/Female,2015,20-24 years,0,28,9,3,0,0
Black,Male/Female,2015,25-29 years,2,47,36,24,3,0
Black,Male/Female,2015,30-34 years,2,52,68,53,4,0
Black,Male/Female,2015,35-39 years,8,82,94,70,8,0
Black,Male/Female,2015,40-44 years,12,155,190,132,13,0
Black,Male/Female,2015,45-49 years,28,237,276,230,18,0
Black,Male/Female,2015,50-54 years,75,661,514,364,45,0
Black,Male/Female,2015,55-59 years,68,704,617,457,62,0
Black,Male/Female,2015,60-64 years,65,815,722,524,68,0
Black,Male/Female,2015,65-69 years,105,1060,831,544,89,0
Black,Male/Female,2015,70-74 years,78,1041,820,509,99,0
Black,Male/Female,2015,75-79 years,72,1005,822,457,121,0
Black,Male/Female,2015,80-84 years,60,911,740,444,158,0
Black,Male/Female,2015,85+,48,934,944,485,431,0
Black,Male/Female,2015,unknown age,0,0,0,0,0,0
Black,Male/Female,2016,<1 year,0,0,0,0,0,0
Black,Male/Female,2016,01-04 years,0,0,0,0,0,0
Black,Male/Female,2016,05-09 years,0,7,2,0,0,0
Black,Male/Female,2016,10-14 years,0,30,2,1,0,0
Black,Male/Female,2016,15-19 years,0,49,6,5,2,0
Black,Male/Female,2016,20-24 years,1,57,16,10,0,0
Black,Male/Female,2016,25-29 years,1,73,36,17,1,0
Black,Male/Female,2016,30-34 years,1,72,60,36,4,0
Black,Male/Female,2016,35-39 years,5,102,97,74,11,0
Black,Male/Female,2016,40-44 years,9,166,175,140,11,0
Black,Male/Female,2016,45-49 years,18,300,292,233,28,0
Black,Male/Female,2016,50-54 years,92,691,474,362,36,0
Black,Male/Female,2016,55-59 years,74,661,579,483,69,0
Black,Male/Female,2016,60-64 years,93,841,749,489,80,0
Black,Male/Female,2016,65-69 years,90,1013,863,572,99,0
Black,Male/Female,2016,70-74 years,78,1004,799,483,104,0
Black,Male/Female,2016,75-79 years,55,953,817,435,123,0
Black,Male/Female,2016,80-84 years,54,847,785,414,183,0
Black,Male/Female,2016,85+,44,881,890,500,482,0
Black,Male/Female,2016,unknown age,0,0,0,0,0,0
Black,Male/Female,2017,<1 year,0,0,0,0,0,0
Black,Male/Female,2017,01-04 years,0,0,0,0,0,0
Black,Male/Female,2017,05-09 years,0,3,2,0,0,0
Black,Male/Female,2017,10-14 years,0,33,4,0,0,0
Black,Male/Female,2017,15-19 years,0,75,6,1,1,0
Black,Male/Female,2017,20-24 years,0,70,14,3,5,0
Black,Male/Female,2017,25-29 years,0,72,42,12,5,0
Black,Male/Female,2017,30-34 years,6,88,67,39,8,0
Black,Male/Female,2017,35-39 years,8,100,96,72,12,0
Black,Male/Female,2017,40-44 years,10,137,179,138,11,0
Black,Male/Female,2017,45-49 years,27,225,313,266,20,0
Black,Male/Female,2017,50-54 years,78,616,570,357,46,0
Black,Male/Female,2017,55-59 years,82,660,603,420,69,0
Black,Male/Female,2017,60-64 years,81,778,760,516,84,0
Black,Male/Female,2017,65-69 years,120,1014,989,563,114,0
Black,Male/Female,2017,70-74 years,87,900,929,481,114,0
Black,Male/Female,2017,75-79 years,67,855,908,389,110,0
Black,Male/Female,2017,80-84 years,53,712,787,358,146,0
Black,Male/Female,2017,85+,49,814,1009,506,413,0
Black,Male/Female,2017,unknown age,0,0,0,0,0,0
Black,Male/Female,2018,<1 year,0,1,0,0,0,0
Black,Male/Female,2018,01-04 years,0,1,0,0,0,0
Black,Male/Female,2018,05-09 years,0,4,0,0,0,0
Black,Male/Female,2018,10-14 years,0,25,3,0,1,0
Black,Male/Female,2018,15-19 years,0,50,8,2,1,0
Black,Male/Female,2018,20-24 years,0,58,11,9,2,0
Black,Male/Female,2018,25-29 years,1,77,26,16,1,0
Black,Male/Female,2018,30-34 years,6,86,58,44,4,0
Black,Male/Female,2018,35-39 years,0,115,109,82,10,0
Black,Male/Female,2018,40-44 years,9,159,194,150,22,0
Black,Male/Female,2018,45-49 years,22,277,327,249,24,0
Black,Male/Female,2018,50-54 years,88,538,572,332,54,0
Black,Male/Female,2018,55-59 years,65,573,593,431,78,0
Black,Male/Female,2018,60-64 years,88,776,722,494,79,0
Black,Male/Female,2018,65-69 years,95,902,962,546,117,0
Black,Male/Female,2018,70-74 years,93,997,899,532,108,0
Black,Male/Female,2018,75-79 years,66,819,822,445,117,0
Black,Male/Female,2018,80-84 years,39,743,816,375,156,0
Black,Male/Female,2018,85+,47,760,919,485,403,0
Black,Male/Female,2018,unknown age,0,0,0,0,0,0
Black,Male/Female,2019,<1 year,0,0,0,0,0,0
Black,Male/Female,2019,01-04 years,0,0,0,0,0,0
Black,Male/Female,2019,05-09 years,0,3,1,0,0,0
Black,Male/Female,2019,10-14 years,0,20,16,1,0,0
Black,Male/Female,2019,15-19 years,0,39,24,0,2,0
Black,Male/Female,2019,20-24 years,0,43,30,12,3,0
Black,Male/Female,2019,25-29 years,5,47,43,31,0,0
Black,Male/Female,2019,30-34 years,2,77,74,40,5,0
Black,Male/Female,2019,35-39 years,2,99,113,72,13,0
Black,Male/Female,2019,40-44 years,10,154,182,134,8,0
Black,Male/Female,2019,45-49 years,14,258,306,248,35,0
Black,Male/Female,2019,50-54 years,52,575,489,336,41,0
Black,Male/Female,2019,55-59 years,38,607,600,470,69,0
Black,Male/Female,2019,60-64 years,53,747,742,543,98,0
Black,Male/Female,2019,65-69 years,68,978,819,561,127,0
Black,Male/Female,2019,70-74 years,57,1055,873,579,142,0
Black,Male/Female,2019,75-79 years,47,932,789,451,154,0
Black,Male/Female,2019,80-84 years,33,809,690,429,159,0
Black,Male/Female,2019,85+,31,800,859,512,496,0
Black,Male/Female,2019,unknown age,0,0,0,0,0,0
Black,Male/Female,2020,<1 year,0,0,0,0,0,0
Black,Male/Female,2020,01-04 years,0,0,0,0,0,0
Black,Male/Female,2020,05-09 years,0,6,2,0,0,0
Black,Male/Female,2020,10-14 years,0,16,8,1,1,0
Black,Male/Female,2020,15-19 years,0,42,23,0,1,0
Black,Male/Female,2020,20-24 years,0,50,31,10,4,0
Black,Male/Female,2020,25-29 years,0,54,44,21,3,0
Black,Male/Female,2020,30-34 years,0,69,68,45,5,0
Black,Male/Female,2020,35-39 years,3,121,120,84,10,0
Black,Male/Female,2020,40-44 years,6,133,181,145,12,0
Black,Male/Female,2020,45-49 years,15,244,330,249,26,0
Black,Male/Female,2020,50-54 years,56,673,518,364,44,0
Black,Male/Female,2020,55-59 years,48,642,614,480,60,0
Black,Male/Female,2020,60-64 years,68,779,779,565,84,0
Black,Male/Female,2020,65-69 years,67,1018,822,575,106,0
Black,Male/Female,2020,70-74 years,48,1047,903,533,141,0
Black,Male/Female,2020,75-79 years,40,896,854,464,121,0
Black,Male/Female,2020,80-84 years,28,719,779,404,173,0
Black,Male/Female,2020,85+,35,770,876,511,445,0
Black,Male/Female,2020,unknown age,0,0,0,0,0,0
Black,Male/Female,2021,<1 year,0,1,0,0,0,0
Black,Male/Female,2021,01-04 years,0,0,0,0,0,0
Black,Male/Female,2021,05-09 years,0,6,0,0,0,0
Black,Male/Female,2021,10-14 years,0,23,9,2,1,0
Black,Male/Female,2021,15-19 years,0,47,16,1,1,0
Black,Male/Female,2021,20-24 years,0,47,29,3,1,0
Black,Male/Female,2021,25-29 years,2,41,45,21,2,0
Black,Male/Female,2021,30-34 years,1,90,86,50,1,0
Black,Male/Female,2021,35-39 years,5,101,120,89,6,0
Black,Male/Female,2021,40-44 years,5,127,207,147,18,0
Black,Male/Female,2021,45-49 years,8,210,301,231,27,0
Black,Male/Female,2021,50-54 years,27,510,482,322,46,0
Black,Male/Female,2021,55-59 years,24,465,532,417,46,0
Black,Male/Female,2021,60-64 years,25,655,636,527,106,0
Black,Male/Female,2021,65-69 years,44,791,787,556,111,0
Black,Male/Female,2021,70-74 years,52,851,884,520,124,0
Black,Male/Female,2021,75-79 years,33,767,759,470,123,0
Black,Male/Female,2021,80-84 years,25,646,689,376,144,0
Black,Male/Female,2021,85+,17,652,838,470,462,0
Black,Male/Female,2021,unknown age,0,0,0,0,0,0
Black,Male/Female,2022,<1 year,1,0,0,0,0,0
Black,Male/Female,2022,01-04 years,0,1,0,0,0,0
Black,Male/Female,2022,05-09 years,0,5,3,0,0,0
Black,Male/Female,2022,10-14 years,0,32,10,0,0,0
Black,Male/Female,2022,15-19 years,0,32,23,1,0,0
Black,Male/Female,2022,20-24 years,0,48,30,4,0,0
Black,Male/Female,2022,25-29 years,0,56,44,30,1,0
Black,Male/Female,2022,30-34 years,1,70,82,33,5,0
Black,Male/Female,2022,35-39 years,1,118,138,82,9,0
Black,Male/Female,2022,40-44 years,4,165,214,173,12,0
Black,Male/Female,2022,45-49 years,14,229,357,244,17,0
Black,Male/Female,2022,50-54 years,24,626,563,358,40,0
Black,Male/Female,2022,55-59 years,32,513,572,458,57,0
Black,Male/Female,2022,60-64 years,26,703,784,536,84,0
Black,Male/Female,2022,65-69 years,41,892,882,565,97,0
Black,Male/Female,2022,70-74 years,30,975,956,582,112,0
Black,Male/Female,2022,75-79 years,22,867,895,441,121,0
Black,Male/Female,2022,80-84 years,20,653,742,367,154,0
Black,Male/Female,2022,85+,21,740,901,462,410,0
Black,Male/Female,2022,unknown age,0,0,0,0,0,0
Black,Male,2000,<1 year,1,0,0,0,0,0
Black,Male,2000,01-04 years,0,1,0,0,0,0
Black,Male,2000,05-09 years,0,20,4,0,0,1
Black,Male,2000,10-14 years,0,88,19,6,2,4
Black,Male,2000,15-19 years,2,187,56,11,5,16
Black,Male,2000,20-24 years,3,234,149,61,16,45
Black,Male,2000,25-29 years,8,294,248,170,21,103
Black,Male,2000,30-34 years,20,430,567,317,48,242
Black,Male,2000,35-39 years,61,698,928,653,81,463
Black,Male,2000,40-44 years,99,1255,1685,1131,126,867
Black,Male,2000,45-49 years,235,2300,2953,2129,236,1581
Black,Male,2000,50-54 years,844,5874,4948,3278,418,2968
Black,Male,2000,55-59 years,932,6416,6033,4227,608,3803
Black,Male,2000,60-64 years,1026,8079,7250,5137,757,4766
Black,Male,2000,65-69 years,1240,9872,8377,5040,955,6182
Black,Male,2000,70-74 years,1121,10039,8473,4800,1028,7457
Black,Male,2000,75-79 years,930,9290,8090,4242,1084,7644
Black,Male,2000,80-84 years,699,7651,7027,3564,1425,5973
Black,Male,2000,85+,443,6463,6298,3468,2626,4583
Black,Male,2000,unknown age,0,0,0,0,0,0
Black,Male,2001,<1 year,0,0,0,0,0,0
Black,Male,2001,01-04 years,0,0,0,0,0,0
Black,Male,2001,05-09 years,0,0,0,0,0,0
Black,Male,2001,10-14 years,0,0,0,0,0,0
Black,Male,2001,15-19 years,0,0,0,0,0,6
Black,Male,2001,20-24 years,0,0,0,0,0,7
Black,Male,2001,25-29 years,0,0,0,0,0,25
Black,Male,2001,30-34 years,0,0,0,0,0,69
Black,Male,2001,35-39 years,0,0,0,0,0,121
Black,Male,2001,40-44 years,0,0,0,0,0,224
Black,Male,2001,45-49 years,0,0,0,0,0,389
Black,Male,2001,50-54 years,0,0,0,0,0,692
Black,Male,2001,55-59 years,0,0,0,0,0,883
Black,Male,2001,60-64 years,0,0,0,0,0,1175
Black,Male,2001,65-69 years,0,0,0,0,0,1577
Black,Male,2001,70-74 years,0,0,0,0,0,1916
Black,Male,2001,75-79 years,0,0,0,0,0,1966
Black,Male,2001,80-84 years,0,0,0,0,0,1450
Black,Male,2001,85+,0,0,0,0,0,1143
Black,Male,2001,unknown age,0,0,0,0,0,0
Black,Male,2002,<1 year,0,0,0,0,0,0
Black,Male,2002,01-04 years,0,0,0,0,0,0
Black,Male,2002,05-09 years,0,0,0,0,0,0
Black,Male,2002,10-14 years,0,0,0,0,0,4
Black,Male,2002,15-19 years,0,0,0,0,0,5
Black,Male,2002,20-24 years,0,0,0,0,0,15
Black,Male,2002,25-29 years,0,0,0,0,0,21
Black,Male,2002,30-34 years,0,0,0,0,0,54
Black,Male,2002,35-39 years,0,0,0,0,0,120
Black,Male,2002,40-44 years,0,0,0,0,0,203
Black,Male,2002,45-49 years,0,0,0,0,0,394
Black,Male,2002,50-54 years,0,0,0,0,0,716
Black,Male,2002,55-59 years,0,0,0,0,0,943
Black,Male,2002,60-64 years,0,0,0,0,0,1174
Black,Male,2002,65-69 years,0,0,0,0,0,1543
Black,Male,2002,70-74 years,0,0,0,0,0,1895
Black,Male,2002,75-79 years,0,0,0,0,0,2010
Black,Male,2002,80-84 years,0,0,0,0,0,1452
Black,Male,2002,85+,0,0,0,0,0,1185
Black,Male,2002,unknown age,0,0,0,0,0,0
Black,Male,2003,<1 year,0,0,0,0,0,0
Black,Male,2003,01-04 years,0,0,0,0,0,0
Black,Male,2003,05-09 years,0,0,0,0,0,1
Black,Male,2003,10-14 years,0,0,0,0,0,0
Black,Male,2003,15-19 years,0,0,0,0,0,3
Black,Male,2003,20-24 years,0,0,0,0,0,13
Black,Male,2003,25-29 years,0,0,0,0,0,26
Black,Male,2003,30-34 years,0,0,0,0,0,54
Black,Male,2003,35-39 years,0,0,0,0,0,110
Black,Male,2003,40-44 years,0,0,0,0,0,213
Black,Male,2003,45-49 years,0,0,0,0,0,371
Black,Male,2003,50-54 years,0,0,0,0,0,752
Black,Male,2003,55-59 years,0,0,0,0,0,965
Black,Male,2003,60-64 years,0,0,0,0,0,1245
Black,Male,2003,65-69 years,0,0,0,0,0,1519
Black,Male,2003,70-74 years,0,0,0,0,0,1878
Black,Male,2003,75-79 years,0,0,0,0,0,1855
Black,Male,2003,80-84 years,0,0,0,0,0,1577
Black,Male,2003,85+,0,0,0,0,0,1142
Black,Male,2003,unknown age,0,0,0,0,0,0
Black,Male,2004,<1 year,0,0,0,0,0,0
Black,Male,2004,01-04 years,0,0,0,0,0,0
Black,Male,2004,05-09 years,0,0,0,0,0,0
Black,Male,2004,10-14 years,0,0,0,0,0,0
Black,Male,2004,15-19 years,0,0,0,0,0,2
Black,Male,2004,20-24 years,0,0,0,0,0,10
Black,Male,2004,25-29 years,0,0,0,0,0,31
Black,Male,2004,30-34 years,0,0,0,0,0,65
Black,Male,2004,35-39 years,0,0,0,0,0,112
Black,Male,2004,40-44 years,0,0,0,0,0,227
Black,Male,2004,45-49 years,0,0,0,0,0,427
Black,Male,2004,50-54 years,0,0,0,0,0,808
Black,Male,2004,55-59 years,0,0,0,0,0,1012
Black,Male,2004,60-64 years,0,0,0,0,0,1172
Black,Male,2004,65-69 years,0,0,0,0,0,1543
Black,Male,2004,70-74 years,0,0,0,0,0,1768
Black,Male,2004,75-79 years,0,0,0,0,0,1813
Black,Male,2004,80-84 years,0,0,0,0,0,1494
Black,Male,2004,85+,0,0,0,0,0,1113
Black,Male,2004,unknown age,0,0,0,0,0,0
Black,Male,2005,<1 year,0,0,0,0,0,0
Black,Male,2005,01-04 years,0,0,0,0,0,0
Black,Male,2005,05-09 years,0,0,0,0,0,0
Black,Male,2005,10-14 years,0,2,0,0,0,0
Black,Male,2005,15-19 years,1,1,2,0,0,0
Black,Male,2005,20-24 years,0,5,6,4,0,0
Black,Male,2005,25-29 years,1,6,8,5,1,0
Black,Male,2005,30-34 years,0,13,23,19,4,0
Black,Male,2005,35-39 years,4,24,57,36,6,0
Black,Male,2005,40-44 years,12,54,115,42,12,0
Black,Male,2005,45-49 years,19,128,168,107,14,0
Black,Male,2005,50-54 years,66,299,257,150,19,0
Black,Male,2005,55-59 years,82,369,356,224,21,0
Black,Male,2005,60-64 years,79,461,398,261,31,0
Black,Male,2005,65-69 years,104,530,505,240,37,0
Black,Male,2005,70-74 years,98,627,599,298,60,0
Black,Male,2005,75-79 years,107,666,574,283,65,0
Black,Male,2005,80-84 years,91,571,560,246,76,0
